TRIG,particles,simulation_id,composition,energy,particles_normalized
TRIG3,3,272,Carbon,1E15,0.0013123359580052493
TRIG1,26,978,Iron,1E15,0.016404199475065617
TRIG3,83,105,Oxygen,3.16E15,0.05380577427821522
TRIG3,12,226,Oxygen,1E15,0.007217847769028871
TRIG2,90,277,Proton,1E15,0.0583989501312336
TRIG1,6,99,Iron,1E15,0.0032808398950131233
TRIG1,1,765,Photon,1E15,0.0
TRIG3,9,620,Iron,1E15,0.005249343832020997
TRIG2,2,55,Carbon,3.16E14,0.0006561679790026247
TRIG1,34,89,Proton,3.16E15,0.021653543307086614
TRIG3,183,310,Photon,1E15,0.11942257217847768
TRIG3,7,496,Iron,1E15,0.003937007874015748
TRIG2,120,37,Proton,3.16E15,0.07808398950131233
TRIG3,6,714,Proton,3.16E14,0.0032808398950131233
TRIG1,9,258,Nitrogen,1E15,0.005249343832020997
TRIG3,3,263,Iron,1E15,0.0013123359580052493
TRIG2,1,510,Proton,3.16E14,0.0
TRIG2,30,4,Photon,3.16E15,0.019028871391076115
TRIG1,27,411,Photon,3.16E14,0.01706036745406824
TRIG3,258,260,Photon,3.16E15,0.16863517060367453
TRIG2,148,165,Photon,3.16E15,0.09645669291338582
TRIG3,12,442,Photon,3.16E14,0.007217847769028871
TRIG2,55,757,Proton,1E15,0.03543307086614173
TRIG3,1,122,Nitrogen,1E15,0.0
TRIG1,6,248,Nitrogen,3.16E14,0.0032808398950131233
TRIG1,6,197,Proton,1E15,0.0032808398950131233
TRIG1,3,968,Iron,1E15,0.0013123359580052493
TRIG1,4,312,Iron,3.16E15,0.001968503937007874
TRIG2,11,894,Photon,3.16E14,0.006561679790026247
TRIG2,70,672,Proton,1E15,0.045275590551181105
TRIG3,245,314,Proton,3.16E15,0.16010498687664043
TRIG3,36,262,Proton,1E15,0.022965879265091863
TRIG3,13,207,Proton,3.16E15,0.007874015748031496
TRIG3,138,92,Photon,3.16E15,0.08989501312335958
TRIG1,591,237,Proton,3.16E15,0.38713910761154857
TRIG2,4,305,Proton,1E15,0.001968503937007874
TRIG1,5,682,Iron,1E15,0.0026246719160104987
TRIG3,1,219,Proton,1E14,0.0
TRIG3,38,422,Proton,1E15,0.024278215223097113
TRIG1,6,277,Nitrogen,1E15,0.0032808398950131233
TRIG2,9,725,Proton,3.16E14,0.005249343832020997
TRIG2,1,339,Iron,3.16E14,0.0
TRIG3,8,266,Iron,3.16E15,0.004593175853018373
TRIG1,6,178,Proton,3.16E14,0.0032808398950131233
TRIG1,11,230,Oxygen,1E15,0.006561679790026247
TRIG1,190,23,Photon,3.16E15,0.12401574803149606
TRIG1,30,114,Oxygen,1E15,0.019028871391076115
TRIG2,5,574,Iron,1E15,0.0026246719160104987
TRIG3,30,427,Photon,1E15,0.019028871391076115
TRIG2,107,171,Photon,3.16E15,0.06955380577427822
TRIG2,12,304,Proton,3.16E14,0.007217847769028871
TRIG2,55,56,Nitrogen,3.16E15,0.03543307086614173
TRIG2,8,290,Proton,3.16E15,0.004593175853018373
TRIG3,55,219,Iron,3.16E15,0.03543307086614173
TRIG3,1,250,Proton,3.16E14,0.0
TRIG1,3,11,Carbon,3.16E14,0.0013123359580052493
TRIG3,8,41,Oxygen,3.16E14,0.004593175853018373
TRIG3,43,753,Photon,1E15,0.027559055118110236
TRIG3,319,33,Carbon,3.16E15,0.20866141732283464
TRIG2,19,187,Carbon,1E15,0.011811023622047244
TRIG3,4,860,Proton,1E14,0.001968503937007874
TRIG1,1,145,Iron,3.16E14,0.0
TRIG2,1,496,Proton,1E15,0.0
TRIG1,47,86,Nitrogen,3.16E15,0.030183727034120734
TRIG2,25,525,Proton,1E15,0.015748031496062992
TRIG2,22,740,Proton,3.16E14,0.013779527559055118
TRIG3,74,18,Proton,3.16E15,0.047900262467191604
TRIG2,31,136,Oxygen,1E15,0.01968503937007874
TRIG1,73,534,Photon,3.16E14,0.047244094488188976
TRIG2,6,961,Proton,3.16E14,0.0032808398950131233
TRIG1,4,488,Iron,1E14,0.001968503937007874
TRIG1,9,24,Iron,3.16E14,0.005249343832020997
TRIG3,1,33,Iron,3.16E14,0.0
TRIG1,12,177,Photon,1E15,0.007217847769028871
TRIG2,2,342,Proton,3.16E14,0.0006561679790026247
TRIG2,35,621,Proton,3.16E14,0.02230971128608924
TRIG3,7,58,Photon,3.16E14,0.003937007874015748
TRIG2,3,593,Iron,3.16E14,0.0013123359580052493
TRIG1,4,10,Oxygen,3.16E14,0.001968503937007874
TRIG3,14,180,Carbon,1E15,0.00853018372703412
TRIG1,79,664,Photon,1E15,0.051181102362204724
TRIG2,19,978,Iron,1E15,0.011811023622047244
TRIG3,97,147,Proton,3.16E15,0.06299212598425197
TRIG3,2,973,Iron,3.16E14,0.0006561679790026247
TRIG1,25,361,Photon,1E14,0.015748031496062992
TRIG1,595,124,Photon,3.16E15,0.38976377952755903
TRIG3,27,136,Oxygen,1E15,0.01706036745406824
TRIG1,2,49,Carbon,1E15,0.0006561679790026247
TRIG2,5,376,Proton,1E15,0.0026246719160104987
TRIG2,40,285,Photon,1E15,0.025590551181102362
TRIG2,4,402,Photon,1E15,0.001968503937007874
TRIG3,2,611,Photon,3.16E14,0.0006561679790026247
TRIG2,6,133,Proton,1E15,0.0032808398950131233
TRIG1,13,519,Iron,1E15,0.007874015748031496
TRIG2,4,248,Proton,3.16E15,0.001968503937007874
TRIG1,9,560,Proton,1E15,0.005249343832020997
TRIG1,3,423,Proton,3.16E14,0.0013123359580052493
TRIG2,131,53,Carbon,3.16E15,0.08530183727034121
TRIG1,1,501,Iron,3.16E14,0.0
TRIG1,24,446,Photon,1E15,0.015091863517060367
TRIG2,1,212,Oxygen,3.16E14,0.0
TRIG2,37,23,Photon,1E15,0.023622047244094488
TRIG1,83,176,Proton,1E15,0.05380577427821522
TRIG1,101,41,Photon,3.16E15,0.06561679790026247
TRIG1,6,314,Proton,1E14,0.0032808398950131233
TRIG3,4,726,Proton,1E15,0.001968503937007874
TRIG1,87,791,Proton,3.16E14,0.05643044619422572
TRIG2,1,71,Iron,1E15,0.0
TRIG1,4,46,Nitrogen,3.16E14,0.001968503937007874
TRIG3,594,271,Photon,3.16E15,0.38910761154855644
TRIG2,12,84,Oxygen,1E15,0.007217847769028871
TRIG2,1,477,Photon,3.16E14,0.0
TRIG3,36,20,Iron,3.16E15,0.022965879265091863
TRIG3,2,594,Proton,3.16E14,0.0006561679790026247
TRIG1,25,160,Proton,1E15,0.015748031496062992
TRIG1,2,878,Photon,3.16E14,0.0006561679790026247
TRIG3,98,304,Proton,3.16E15,0.0636482939632546
TRIG1,49,773,Photon,1E15,0.031496062992125984
TRIG2,73,21,Photon,3.16E15,0.047244094488188976
TRIG2,8,398,Proton,3.16E14,0.004593175853018373
TRIG3,67,13,Photon,3.16E15,0.04330708661417323
TRIG1,15,95,Photon,3.16E14,0.009186351706036745
TRIG2,1,601,Photon,3.16E14,0.0
TRIG1,10,618,Iron,1E15,0.005905511811023622
TRIG1,77,228,Photon,1E15,0.049868766404199474
TRIG3,22,477,Proton,1E15,0.013779527559055118
TRIG1,369,229,Photon,3.16E15,0.24146981627296588
TRIG3,1,135,Oxygen,1E14,0.0
TRIG1,173,278,Proton,3.16E15,0.11286089238845144
TRIG3,3,68,Carbon,1E14,0.0013123359580052493
TRIG1,16,94,Nitrogen,1E15,0.00984251968503937
TRIG1,14,901,Photon,3.16E14,0.00853018372703412
TRIG2,2,694,Photon,3.16E14,0.0006561679790026247
TRIG3,3,42,Oxygen,3.16E14,0.0013123359580052493
TRIG2,1,286,Proton,3.16E15,0.0
TRIG3,1,943,Iron,3.16E14,0.0
TRIG1,726,35,Photon,3.16E15,0.47572178477690286
TRIG1,9,127,Nitrogen,3.16E14,0.005249343832020997
TRIG1,6,754,Proton,1E15,0.0032808398950131233
TRIG2,79,13,Photon,3.16E15,0.051181102362204724
TRIG1,115,36,Nitrogen,3.16E15,0.07480314960629922
TRIG1,32,159,Oxygen,1E15,0.020341207349081365
TRIG2,20,618,Photon,1E15,0.012467191601049869
TRIG3,368,229,Proton,1E15,0.24081364829396326
TRIG2,14,330,Proton,1E15,0.00853018372703412
TRIG2,41,566,Photon,1E15,0.026246719160104987
TRIG3,8,201,Proton,3.16E14,0.004593175853018373
TRIG1,19,65,Oxygen,1E15,0.011811023622047244
TRIG3,2,792,Proton,3.16E14,0.0006561679790026247
TRIG2,1,492,Carbon,1E14,0.0
TRIG3,23,512,Proton,1E15,0.014435695538057743
TRIG2,266,608,Photon,1E15,0.17388451443569553
TRIG1,2,475,Proton,3.16E14,0.0006561679790026247
TRIG2,13,558,Proton,3.16E14,0.007874015748031496
TRIG3,8,50,Nitrogen,1E15,0.004593175853018373
TRIG2,8,58,Photon,3.16E14,0.004593175853018373
TRIG1,21,345,Photon,3.16E14,0.013123359580052493
TRIG2,19,198,Proton,3.16E14,0.011811023622047244
TRIG2,28,41,Iron,3.16E15,0.017716535433070866
TRIG2,5,208,Carbon,1E15,0.0026246719160104987
TRIG2,5,177,Iron,1E15,0.0026246719160104987
TRIG1,18,356,Iron,1E15,0.01115485564304462
TRIG3,51,80,Proton,3.16E15,0.03280839895013123
TRIG3,6,234,Proton,1E15,0.0032808398950131233
TRIG2,3,204,Photon,1E14,0.0013123359580052493
TRIG3,6,280,Carbon,3.16E14,0.0032808398950131233
TRIG2,4,173,Nitrogen,1E15,0.001968503937007874
TRIG1,5,740,Photon,1E14,0.0026246719160104987
TRIG1,40,737,Photon,1E15,0.025590551181102362
TRIG3,61,757,Proton,1E15,0.03937007874015748
TRIG1,5,717,Photon,1E14,0.0026246719160104987
TRIG2,118,115,Proton,3.16E15,0.07677165354330709
TRIG3,158,24,Photon,3.16E15,0.10301837270341208
TRIG3,3,588,Proton,1E15,0.0013123359580052493
TRIG3,108,715,Proton,3.16E14,0.07020997375328084
TRIG1,33,103,Iron,3.16E15,0.02099737532808399
TRIG2,31,608,Proton,1E15,0.01968503937007874
TRIG1,20,771,Proton,3.16E14,0.012467191601049869
TRIG1,1,28,Photon,3.16E14,0.0
TRIG1,18,970,Photon,1E15,0.01115485564304462
TRIG2,25,988,Photon,1E15,0.015748031496062992
TRIG1,1,24,Oxygen,1E15,0.0
TRIG2,14,76,Nitrogen,1E15,0.00853018372703412
TRIG3,5,382,Iron,3.16E14,0.0026246719160104987
TRIG1,11,57,Carbon,3.16E15,0.006561679790026247
TRIG1,201,73,Nitrogen,3.16E15,0.13123359580052493
TRIG3,4,639,Proton,1E14,0.001968503937007874
TRIG2,10,266,Photon,1E15,0.005905511811023622
TRIG3,141,108,Proton,3.16E15,0.09186351706036745
TRIG1,55,275,Proton,3.16E15,0.03543307086614173
TRIG2,12,227,Iron,3.16E15,0.007217847769028871
TRIG2,5,368,Proton,1E14,0.0026246719160104987
TRIG1,20,415,Proton,1E15,0.012467191601049869
TRIG2,43,813,Photon,3.16E14,0.027559055118110236
TRIG1,2,30,Oxygen,1E15,0.0006561679790026247
TRIG1,15,643,Photon,3.16E14,0.009186351706036745
TRIG2,12,321,Photon,3.16E14,0.007217847769028871
TRIG2,2,654,Photon,3.16E14,0.0006561679790026247
TRIG3,2,915,Iron,1E15,0.0006561679790026247
TRIG3,2,760,Iron,3.16E14,0.0006561679790026247
TRIG2,8,806,Proton,3.16E14,0.004593175853018373
TRIG2,20,797,Photon,3.16E14,0.012467191601049869
TRIG2,25,156,Carbon,1E15,0.015748031496062992
TRIG1,1,747,Iron,1E15,0.0
TRIG3,8,113,Oxygen,3.16E14,0.004593175853018373
TRIG1,53,96,Nitrogen,3.16E15,0.03412073490813648
TRIG1,8,15,Carbon,3.16E15,0.004593175853018373
TRIG1,1,312,Carbon,1E15,0.0
TRIG2,12,645,Iron,1E15,0.007217847769028871
TRIG1,10,955,Proton,3.16E14,0.005905511811023622
TRIG3,27,397,Proton,1E14,0.01706036745406824
TRIG3,22,589,Proton,1E15,0.013779527559055118
TRIG2,2,146,Carbon,1E15,0.0006561679790026247
TRIG3,159,166,Proton,3.16E15,0.10367454068241469
TRIG2,4,42,Iron,1E15,0.001968503937007874
TRIG1,87,111,Iron,3.16E15,0.05643044619422572
TRIG3,5,83,Oxygen,3.16E14,0.0026246719160104987
TRIG3,11,212,Iron,3.16E15,0.006561679790026247
TRIG3,14,126,Proton,3.16E15,0.00853018372703412
TRIG2,14,361,Photon,1E14,0.00853018372703412
TRIG2,13,70,Oxygen,1E15,0.007874015748031496
TRIG1,55,869,Proton,1E15,0.03543307086614173
TRIG2,17,139,Nitrogen,1E15,0.010498687664041995
TRIG3,77,71,Proton,1E15,0.049868766404199474
TRIG3,738,246,Photon,3.16E15,0.4835958005249344
TRIG3,19,92,Proton,3.16E14,0.011811023622047244
TRIG2,11,224,Proton,3.16E14,0.006561679790026247
TRIG1,26,216,Photon,3.16E15,0.016404199475065617
TRIG2,1,178,Nitrogen,1E15,0.0
TRIG3,8,116,Carbon,1E15,0.004593175853018373
TRIG3,2,854,Proton,3.16E14,0.0006561679790026247
TRIG1,11,79,Nitrogen,3.16E14,0.006561679790026247
TRIG1,8,617,Photon,3.16E14,0.004593175853018373
TRIG2,127,665,Proton,1E15,0.0826771653543307
TRIG1,391,131,Photon,3.16E15,0.2559055118110236
TRIG1,9,461,Iron,1E15,0.005249343832020997
TRIG3,2,32,Carbon,3.16E15,0.0006561679790026247
TRIG2,7,698,Photon,3.16E14,0.003937007874015748
TRIG1,7,355,Photon,1E15,0.003937007874015748
TRIG1,3,143,Nitrogen,1E15,0.0013123359580052493
TRIG2,6,118,Oxygen,1E15,0.0032808398950131233
TRIG1,22,152,Proton,1E15,0.013779527559055118
TRIG2,69,297,Photon,3.16E15,0.04461942257217848
TRIG1,7,86,Carbon,1E15,0.003937007874015748
TRIG3,1,835,Photon,3.16E14,0.0
TRIG3,17,540,Photon,1E14,0.010498687664041995
TRIG2,1,400,Iron,1E15,0.0
TRIG1,26,147,Iron,3.16E15,0.016404199475065617
TRIG1,144,75,Proton,3.16E15,0.09383202099737532
TRIG2,36,81,Nitrogen,3.16E15,0.022965879265091863
TRIG2,4,417,Iron,3.16E14,0.001968503937007874
TRIG2,11,829,Proton,1E15,0.006561679790026247
TRIG1,5,658,Iron,1E15,0.0026246719160104987
TRIG1,4,74,Iron,3.16E15,0.001968503937007874
TRIG2,2,362,Proton,3.16E14,0.0006561679790026247
TRIG2,39,61,Carbon,3.16E15,0.024934383202099737
TRIG2,1,72,Carbon,1E14,0.0
TRIG2,2,16,Carbon,1E15,0.0006561679790026247
TRIG3,1,244,Iron,3.16E14,0.0
TRIG3,1,205,Proton,3.16E15,0.0
TRIG1,90,29,Nitrogen,3.16E15,0.0583989501312336
TRIG2,28,619,Photon,1E15,0.017716535433070866
TRIG3,24,273,Photon,1E15,0.015091863517060367
TRIG3,2,303,Photon,3.16E14,0.0006561679790026247
TRIG3,4,377,Photon,3.16E14,0.001968503937007874
TRIG3,5,893,Iron,3.16E14,0.0026246719160104987
TRIG1,331,49,Photon,3.16E15,0.21653543307086615
TRIG3,5,163,Proton,1E15,0.0026246719160104987
TRIG2,17,251,Proton,1E15,0.010498687664041995
TRIG1,4,201,Proton,3.16E15,0.001968503937007874
TRIG2,25,61,Oxygen,3.16E15,0.015748031496062992
TRIG1,6,544,Proton,1E15,0.0032808398950131233
TRIG2,45,271,Photon,1E15,0.028871391076115485
TRIG2,5,501,Proton,3.16E14,0.0026246719160104987
TRIG2,1,709,Iron,3.16E14,0.0
TRIG1,90,46,Iron,3.16E15,0.0583989501312336
TRIG3,39,371,Photon,1E15,0.024934383202099737
TRIG2,8,250,Iron,3.16E15,0.004593175853018373
TRIG1,69,515,Proton,1E15,0.04461942257217848
TRIG3,1,980,Proton,3.16E14,0.0
TRIG3,21,880,Proton,3.16E14,0.013123359580052493
TRIG2,7,461,Iron,1E15,0.003937007874015748
TRIG3,116,385,Proton,1E15,0.07545931758530183
TRIG3,1,986,Iron,1E15,0.0
TRIG2,60,32,Nitrogen,3.16E15,0.03871391076115485
TRIG1,10,285,Oxygen,1E15,0.005905511811023622
TRIG3,14,988,Photon,1E14,0.00853018372703412
TRIG1,2,93,Iron,1E15,0.0006561679790026247
TRIG2,31,201,Nitrogen,1E15,0.01968503937007874
TRIG3,7,746,Proton,1E14,0.003937007874015748
TRIG1,8,417,Iron,1E15,0.004593175853018373
TRIG1,11,48,Iron,3.16E15,0.006561679790026247
TRIG3,23,797,Photon,3.16E14,0.014435695538057743
TRIG2,5,971,Proton,3.16E14,0.0026246719160104987
TRIG3,21,748,Proton,1E15,0.013123359580052493
TRIG1,38,490,Photon,1E15,0.024278215223097113
TRIG3,15,166,Proton,1E15,0.009186351706036745
TRIG3,4,357,Proton,3.16E14,0.001968503937007874
TRIG2,3,534,Proton,3.16E14,0.0013123359580052493
TRIG1,9,889,Photon,1E15,0.005249343832020997
TRIG3,6,491,Iron,1E15,0.0032808398950131233
TRIG3,2,499,Photon,3.16E14,0.0006561679790026247
TRIG1,2,602,Iron,1E15,0.0006561679790026247
TRIG1,11,569,Photon,1E15,0.006561679790026247
TRIG3,2,296,Iron,3.16E15,0.0006561679790026247
TRIG2,9,211,Photon,1E14,0.005249343832020997
TRIG2,2,629,Proton,1E15,0.0006561679790026247
TRIG2,2,843,Iron,1E15,0.0006561679790026247
TRIG2,8,113,Proton,1E14,0.004593175853018373
TRIG3,2,887,Iron,1E15,0.0006561679790026247
TRIG3,1,90,Photon,3.16E14,0.0
TRIG1,62,297,Photon,1E15,0.04002624671916011
TRIG1,92,242,Proton,1E15,0.05971128608923884
TRIG2,74,41,Proton,3.16E15,0.047900262467191604
TRIG2,126,271,Proton,3.16E15,0.08202099737532809
TRIG3,2,246,Proton,3.16E15,0.0006561679790026247
TRIG1,9,108,Iron,3.16E15,0.005249343832020997
TRIG3,59,294,Photon,3.16E15,0.03805774278215223
TRIG1,1,296,Nitrogen,1E15,0.0
TRIG3,9,531,Photon,1E14,0.005249343832020997
TRIG1,104,726,Photon,1E15,0.06758530183727034
TRIG2,1,831,Proton,1E15,0.0
TRIG2,1,930,Photon,1E14,0.0
TRIG2,9,71,Iron,3.16E15,0.005249343832020997
TRIG2,34,399,Photon,1E15,0.021653543307086614
TRIG1,17,235,Iron,3.16E15,0.010498687664041995
TRIG2,3,835,Photon,3.16E14,0.0013123359580052493
TRIG1,12,210,Oxygen,1E15,0.007217847769028871
TRIG3,122,216,Proton,3.16E15,0.07939632545931759
TRIG2,3,452,Photon,1E14,0.0013123359580052493
TRIG2,34,247,Photon,1E15,0.021653543307086614
TRIG2,70,59,Photon,3.16E15,0.045275590551181105
TRIG2,245,260,Photon,3.16E15,0.16010498687664043
TRIG3,69,726,Photon,1E15,0.04461942257217848
TRIG1,15,131,Photon,3.16E14,0.009186351706036745
TRIG1,30,248,Carbon,1E15,0.019028871391076115
TRIG3,2,164,Carbon,3.16E14,0.0006561679790026247
TRIG1,11,50,Oxygen,3.16E15,0.006561679790026247
TRIG2,9,715,Proton,1E15,0.005249343832020997
TRIG3,40,263,Oxygen,1E15,0.025590551181102362
TRIG2,4,474,Photon,1E15,0.001968503937007874
TRIG2,52,18,Iron,3.16E15,0.033464566929133854
TRIG3,256,400,Photon,1E15,0.1673228346456693
TRIG1,83,103,Photon,3.16E15,0.05380577427821522
TRIG1,9,800,Proton,1E15,0.005249343832020997
TRIG3,1,129,Oxygen,1E15,0.0
TRIG1,15,570,Proton,1E15,0.009186351706036745
TRIG2,7,568,Proton,1E15,0.003937007874015748
TRIG3,9,492,Proton,3.16E14,0.005249343832020997
TRIG2,25,59,Nitrogen,3.16E15,0.015748031496062992
TRIG1,4,73,Proton,3.16E14,0.001968503937007874
TRIG3,7,969,Photon,1E14,0.003937007874015748
TRIG2,37,23,Carbon,1E15,0.023622047244094488
TRIG3,24,335,Iron,1E15,0.015091863517060367
TRIG2,3,190,Oxygen,1E15,0.0013123359580052493
TRIG3,45,565,Photon,1E15,0.028871391076115485
TRIG2,5,208,Nitrogen,1E15,0.0026246719160104987
TRIG2,62,129,Iron,3.16E15,0.04002624671916011
TRIG2,14,93,Proton,1E15,0.00853018372703412
TRIG1,9,137,Iron,3.16E15,0.005249343832020997
TRIG2,8,435,Proton,3.16E14,0.004593175853018373
TRIG3,87,83,Proton,3.16E15,0.05643044619422572
TRIG1,3,462,Iron,3.16E14,0.0013123359580052493
TRIG1,6,282,Iron,3.16E15,0.0032808398950131233
TRIG2,8,156,Proton,3.16E15,0.004593175853018373
TRIG1,9,734,Iron,1E15,0.005249343832020997
TRIG3,25,339,Proton,1E15,0.015748031496062992
TRIG2,37,490,Photon,1E15,0.023622047244094488
TRIG3,12,60,Iron,3.16E15,0.007217847769028871
TRIG3,6,208,Iron,3.16E15,0.0032808398950131233
TRIG3,1,335,Proton,3.16E14,0.0
TRIG3,72,725,Photon,1E15,0.04658792650918635
TRIG1,4,109,Nitrogen,1E15,0.001968503937007874
TRIG1,476,310,Proton,1E15,0.31167979002624674
TRIG1,9,237,Photon,1E14,0.005249343832020997
TRIG3,12,126,Carbon,1E15,0.007217847769028871
TRIG1,10,326,Iron,1E15,0.005905511811023622
TRIG2,1,537,Iron,1E15,0.0
TRIG1,2,879,Iron,1E15,0.0006561679790026247
TRIG3,18,354,Photon,1E15,0.01115485564304462
TRIG1,168,45,Iron,3.16E15,0.10958005249343832
TRIG1,584,229,Proton,1E15,0.3825459317585302
TRIG3,14,777,Photon,1E15,0.00853018372703412
TRIG3,3,267,Proton,3.16E14,0.0013123359580052493
TRIG2,1,732,Proton,1E15,0.0
TRIG3,41,579,Photon,1E15,0.026246719160104987
TRIG1,9,292,Oxygen,1E15,0.005249343832020997
TRIG1,2,540,Carbon,1E14,0.0006561679790026247
TRIG3,1,436,Carbon,1E14,0.0
TRIG3,459,114,Photon,3.16E15,0.3005249343832021
TRIG2,5,449,Iron,1E15,0.0026246719160104987
TRIG2,7,278,Proton,1E15,0.003937007874015748
TRIG2,27,54,Proton,3.16E14,0.01706036745406824
TRIG2,3,717,Photon,1E14,0.0013123359580052493
TRIG2,1,497,Photon,1E14,0.0
TRIG1,2,361,Iron,3.16E14,0.0006561679790026247
TRIG2,539,571,Proton,1E15,0.3530183727034121
TRIG1,116,177,Proton,1E15,0.07545931758530183
TRIG3,6,322,Proton,3.16E14,0.0032808398950131233
TRIG3,5,13,Proton,3.16E15,0.0026246719160104987
TRIG2,6,666,Photon,1E14,0.0032808398950131233
TRIG2,17,60,Proton,3.16E14,0.010498687664041995
TRIG2,20,338,Proton,1E15,0.012467191601049869
TRIG2,40,666,Proton,3.16E14,0.025590551181102362
TRIG3,2,840,Iron,1E15,0.0006561679790026247
TRIG3,3,806,Proton,3.16E14,0.0013123359580052493
TRIG3,22,441,Photon,1E15,0.013779527559055118
TRIG3,3,361,Iron,3.16E14,0.0013123359580052493
TRIG2,1,154,Proton,3.16E14,0.0
TRIG1,6,533,Photon,3.16E14,0.0032808398950131233
TRIG2,13,181,Iron,1E15,0.007874015748031496
TRIG1,7,313,Photon,1E15,0.003937007874015748
TRIG2,12,964,Photon,1E15,0.007217847769028871
TRIG1,145,652,Proton,3.16E14,0.09448818897637795
TRIG3,2,181,Proton,3.16E14,0.0006561679790026247
TRIG1,761,150,Photon,3.16E15,0.4986876640419947
TRIG3,1,44,Iron,1E15,0.0
TRIG1,68,238,Proton,3.16E15,0.04396325459317585
TRIG2,736,246,Photon,3.16E15,0.4822834645669291
TRIG3,1,695,Proton,1E14,0.0
TRIG1,10,149,Proton,3.16E14,0.005905511811023622
TRIG3,8,280,Oxygen,1E15,0.004593175853018373
TRIG3,2,553,Iron,1E15,0.0006561679790026247
TRIG2,2,857,Iron,1E15,0.0006561679790026247
TRIG1,6,247,Proton,3.16E14,0.0032808398950131233
TRIG1,114,936,Photon,3.16E14,0.07414698162729659
TRIG2,7,76,Proton,3.16E15,0.003937007874015748
TRIG3,1,84,Proton,3.16E14,0.0
TRIG2,46,96,Oxygen,3.16E15,0.02952755905511811
TRIG3,6,985,Photon,1E15,0.0032808398950131233
TRIG2,6,75,Carbon,3.16E14,0.0032808398950131233
TRIG2,12,908,Proton,1E15,0.007217847769028871
TRIG1,51,341,Photon,1E15,0.03280839895013123
TRIG2,134,47,Proton,3.16E15,0.08727034120734908
TRIG2,1,100,Iron,3.16E15,0.0
TRIG1,33,683,Photon,1E15,0.02099737532808399
TRIG1,5,322,Proton,1E14,0.0026246719160104987
TRIG3,9,636,Proton,3.16E14,0.005249343832020997
TRIG1,5,293,Proton,3.16E15,0.0026246719160104987
TRIG3,73,934,Proton,1E15,0.047244094488188976
TRIG1,28,93,Proton,1E15,0.017716535433070866
TRIG1,1,644,Iron,1E15,0.0
TRIG2,6,865,Proton,3.16E14,0.0032808398950131233
TRIG2,66,405,Photon,1E15,0.04265091863517061
TRIG1,9,435,Proton,3.16E14,0.005249343832020997
TRIG2,5,168,Nitrogen,1E15,0.0026246719160104987
TRIG2,9,56,Iron,3.16E15,0.005249343832020997
TRIG2,19,75,Carbon,1E15,0.011811023622047244
TRIG1,29,181,Nitrogen,1E15,0.01837270341207349
TRIG2,15,151,Proton,3.16E14,0.009186351706036745
TRIG3,2,229,Photon,3.16E14,0.0006561679790026247
TRIG2,2,914,Photon,3.16E14,0.0006561679790026247
TRIG1,8,211,Iron,3.16E14,0.004593175853018373
TRIG1,1,212,Photon,1E14,0.0
TRIG2,2,589,Photon,3.16E14,0.0006561679790026247
TRIG1,114,147,Photon,3.16E15,0.07414698162729659
TRIG2,56,80,Proton,3.16E15,0.03608923884514435
TRIG1,2,870,Proton,3.16E14,0.0006561679790026247
TRIG3,38,140,Proton,3.16E15,0.024278215223097113
TRIG3,1,332,Carbon,1E14,0.0
TRIG2,16,240,Nitrogen,1E15,0.00984251968503937
TRIG1,2,89,Proton,1E15,0.0006561679790026247
TRIG3,4,624,Photon,1E15,0.001968503937007874
TRIG2,15,181,Photon,3.16E15,0.009186351706036745
TRIG1,21,22,Nitrogen,3.16E15,0.013123359580052493
TRIG2,39,753,Photon,1E15,0.024934383202099737
TRIG1,60,170,Photon,1E15,0.03871391076115485
TRIG2,16,41,Photon,1E15,0.00984251968503937
TRIG2,34,75,Iron,3.16E15,0.021653543307086614
TRIG3,28,194,Proton,3.16E15,0.017716535433070866
TRIG2,10,43,Nitrogen,1E15,0.005905511811023622
TRIG3,2,224,Photon,3.16E15,0.0006561679790026247
TRIG2,67,57,Proton,1E15,0.04330708661417323
TRIG1,5,201,Proton,1E15,0.0026246719160104987
TRIG3,3,633,Proton,1E14,0.0013123359580052493
TRIG1,16,125,Photon,1E15,0.00984251968503937
TRIG3,8,267,Photon,3.16E15,0.004593175853018373
TRIG2,44,54,Photon,1E15,0.02821522309711286
TRIG2,12,159,Oxygen,1E15,0.007217847769028871
TRIG1,5,137,Carbon,1E15,0.0026246719160104987
TRIG2,6,712,Iron,1E15,0.0032808398950131233
TRIG2,1,208,Photon,1E15,0.0
TRIG3,1,92,Oxygen,3.16E15,0.0
TRIG1,4,100,Iron,3.16E15,0.001968503937007874
TRIG2,21,819,Photon,3.16E14,0.013123359580052493
TRIG2,2,901,Photon,1E14,0.0006561679790026247
TRIG1,11,13,Oxygen,1E15,0.006561679790026247
TRIG3,28,495,Proton,1E15,0.017716535433070866
TRIG3,1,313,Oxygen,1E15,0.0
TRIG1,24,809,Photon,3.16E14,0.015091863517060367
TRIG1,36,112,Proton,1E15,0.022965879265091863
TRIG3,78,285,Proton,3.16E15,0.0505249343832021
TRIG1,138,967,Proton,1E15,0.08989501312335958
TRIG2,12,12,Nitrogen,1E15,0.007217847769028871
TRIG2,13,279,Proton,1E15,0.007874015748031496
TRIG3,82,25,Oxygen,3.16E15,0.0531496062992126
TRIG2,2,557,Proton,1E15,0.0006561679790026247
